outline_signature,bopomofo,source_count,source_examples,verification,notes
b3d4fb935207bdfdeba2b3cccd54ff1a87179bbe,ㄌㄧㄢˊ,1,DFPYuanW7-ZhuIn-BFW#14719@079544cb4a6e,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b4e96320b56245d9a94cd9f9ca4e703451c45c4c,ㄅㄟˋ,1,DFPYuanW7-ZhuIn-BFW#14271@e4d514413ac8,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b55438a5a665b08e94fa9d81aef64b1412b857bf,ㄏㄢˇ,1,DFPYuanW7-ZhuIn-BFW#14896@4a619ef009c3,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b5a3abbf060915e25e986a1648c758319c9ee497,ㄊㄨㄟˇ,1,DFPYuanW7-ZhuIn-BFW#14593@606dff84c799,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b5e00d44d2081fd88fdb5d617e5196a9e9a1e173,ㄔㄥˇ,1,DFPYuanW3-ZhuIn-BFW#15193@42b7b40cbaa1,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b5eee944a5bdca577c8a71c83e5d1fac5f769043,ㄙˋ,1,DFPHeiW5-ZhuIn-BFW#15422@fe2f425a74ab,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b64ca625bddf2c7d8e75960ed2a94aba8c0f25cb,ㄧˋ,1,DFPHeiW7-PoIn1-BFW#14168@dd503effe8a0,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b6d0dfca07cab5557d811bb6951e52717d28ba18,ㄉㄞˋ,1,DFPYuanW7-ZhuIn-BFW#14483@dde02eeb447c,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b804b647a5d0988bb0cced4f2757d30abe769abd,ㄎㄜˋ,1,DFPYuanW7-ZhuIn-BFW#14824@4beecd82169f,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b84427812ea8dd93e99377d8f187742a53874e91,ㄊㄧㄝˇ,1,DFPYuanW7-ZhuIn-BFW#14569@bac68eec6da4,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
b9ed1dd8bcb2fed1f7f6ab7536867b537214fc7e,ㄇㄢˋ,1,DFPYuanW7-ZhuIn-BFW#14402@3fbe59d9e460,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
ba75f49d42af86d0f51410a6e13b9e1187169bb2,ㄅㄢ,1,DFPYuanW7-ZhuIn-BFW#14277@28b1d6ac963a,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bb9cfece56228f60937bcb22ce0c64da131c07b9,ㄌㄧㄢˋ,1,DFPYuanW7-ZhuIn-BFW#14720@769b5579dd39,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bc953ea0048488e6ec289e83a256dca4fa3ca742,ㄌㄨㄥˊ,1,DFPYuanW7-ZhuIn-BFW#14747@6e0bda8bba84,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bcc2fae300f9fb9335b453510c5c7c5094549fec,ㄐㄧㄡˋ,1,DFPHeiW7-ZhuIn-BFW#14959@42e53ca7bfc7,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bd9cac2611cc4890924868fd4e3a487e6854e8c9,ㄔㄨㄢ,1,DFPYuanW3-ZhuIn-BFW#15208@42612288970e,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bfa5651693385f80114fa8309deaf4d689099dcf,ㄐㄧㄥˋ,1,DFPYuanW7-ZhuIn-BFW#14971@85db239d2f81,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bfc788dc8f7d4cf3ac2f7131d76d29c073f290dd,ㄌㄨㄣˋ,1,DFPYuanW7-ZhuIn-BFW#14745@1aed08948bd4,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
bff3d168f81b912dd49a411b4b188a860e345044,ㄍㄨㄣˇ,1,DFPYuanW7-ZhuIn-BFW#14812@b92a29dadf6e,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c02191891a0f2545000871995f7460438e251c84,ㄔㄨㄢˊ,1,DFPYuanW7-ZhuIn-BFW#15209@6f63715d987b,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c04ac1200a1bad3d37aebcca230b1a18d953291a,ㄗㄞˋ,1,DFPYuanW7-ZhuIn-BFW#15328@9aa96de51b32,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c054eb2ba0c8544fa94ca247e7ed51635374da26,ㄊㄧˊ,1,DFPYuanW7-ZhuIn-BFW#14564@9647a64c32a7,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c0fcc5af1cc65336ce521f4b1e075083ab5c19ee,ㄧㄢˇ,1,DFPYuanW7-ZhuIn-BFW#14191@66e3eef7b583,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c2e5112a3871e57b6f87e7af3cd32cf0d9cbbaa6,ㄕㄤˋ,1,DFPYuanW7-ZhuIn-BFW#15257@755f3226cde2,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c3072ba457210bc613b244075bb6133ec47aba51,ㄐㄧㄢˇ,1,DFPYuanW7-ZhuIn-BFW#14963@9ea81f0b217b,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c4b0bdfc432f26414001c86acf3b60dc79b876bd,ㄗㄨㄛˋ,1,DFPHeiW5-ZhuIn-BFW#15356@1f3e488c95c0,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c50f47b1f868ae506f0c9630cf548df4b3167589,ㄒㄩㄝˊ,1,DFPYuanW7-ZhuIn-BFW#15079@2179a6afca20,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=0, same-family same-GID rank1 structural bridge=1); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
c5d21a57fba671cccc1795a44bb78d740f206b58,ㄔㄨㄢˋ,1,DFPYuanW3-ZhuIn-BFW#15210@58e8240de497,"v4.4 TTF residual exact-outline convergence: conflict-free target full-outline signature; source keys=1 (direct isolated visual=1, same-family same-GID rank1 structural bridge=0); runtime exact normalized outline signature only","No Han text/context/dictionary used at runtime; offline bridge used only to establish frozen target truth, then exact outline signature gate."
