font,zhuyin_component_id,bopomofo,verification,notes
DFPBiaoKai-W5-ZhuIn-BFW,14684,ㄌㄟˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,壘｜四上 P210｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,14797,ㄍㄨㄛ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,郭｜四上 P207｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,14882,ㄏㄟ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,黑｜四上 P208｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,14893,ㄏㄢˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,含｜四上 P30｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,14946,ㄐㄧㄚˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,夾｜四上 P209｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,15082,ㄒㄩㄢˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,旋｜四上 P209｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,15096,ㄓㄚ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,渣｜四上 P208｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,15121,ㄓㄣˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,振｜四上 P209｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,15165,ㄔㄜˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,扯｜四上 P209｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,15212,ㄔㄨㄣˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,淳｜四上 P207｜直接字形轉寫，不由中文字/字典/語境回填
DFPBiaoKai-W5-ZhuIn-BFW,15307,ㄖㄨㄛˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,蒻｜四上 P208｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinn1EG-Bd,14476,ㄊㄧㄠˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,挑｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinn1EG-Md,14519,˙ㄋㄜ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,呢｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,14607,ㄌㄡˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,漏｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,14644,ㄌㄧㄥˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,鈴｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,14915,ㄑㄧ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,七｜四上 P4｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,14946,ㄑㄧㄥˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,慶｜四上 P4｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,14995,ㄒㄧㄥ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,星｜四上 P4｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,15070,ㄓㄨㄢˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,轉｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,15119,ㄔㄥ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,撐｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,15147,ㄔㄨㄥˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,蟲｜四上 P4｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,15513,ㄨㄤˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,網｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Bd,15526,ㄩㄢˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,遠｜四上 P5｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14204,ㄅㄨˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,補｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14419,ㄉㄧˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,抵｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14462,ㄊㄢˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,探｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14612,ㄌㄤˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,榔｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14644,ㄌㄧㄥˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,鈴｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14735,ㄍㄨㄥˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,鞏｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14765,ㄎㄤˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,抗｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,14926,ㄑㄧㄠˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,巧｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15082,ㄓㄨˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,主｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15093,ㄔㄜˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,扯｜四上 P1｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15173,ㄕㄡ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,收｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15179,ㄕㄢˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,膳｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15258,ㄗㄚˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,雜｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15283,ㄗㄥ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,增｜四上 P206｜直接字形轉寫，不由中文字/字典/語境回填
ZhuYinNREG-Md,14438,ㄉㄨˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,毒｜四上 P66｜直接字形轉寫，不由中文字/字典/語境回填
ZhuYinNREG-Md,14462,ㄊㄢˋ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,碳｜四上 P66｜直接字形轉寫，不由中文字/字典/語境回填
ZhuYinNREG-Md,14566,ㄋㄧˊ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,尼｜四上 P66｜直接字形轉寫，不由中文字/字典/語境回填
ZhuYinNREG-Md,14739,ㄍㄨˇ,v1.9 四上盲測：直接渲染注音元件字形逐筆轉寫,古｜四上 P66｜直接字形轉寫，不由中文字/字典/語境回填
YenRoundZuinnEG-Md,15139,ㄔㄨㄣ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P1 代表字「春」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15139
YenRoundZuinn1EG-Md,14537,ㄋㄢˊ,v2.9 使用者原頁人工覆核修正,P197 急難救助／難；使用者確認課文注音正確，v2.8 實際注音辨識錯誤。
YenRoundZuinnEG-Md,15145,ㄔㄨㄤˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P1 代表字「創」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15145
YenRoundZuinnEG-Md,14568,ㄋㄧˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P1 代表字「溺」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14568
YenRoundZuinnEG-Md,15507,ㄨㄣ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P1 代表字「溫」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15507
YenRoundZuinnEG-Bd,14742,ㄎㄚˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P4 代表字「卡」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14742
YenRoundZuinn1EG-Bd,14366,ㄈㄥˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P4 代表字「縫」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14366
YenRoundZuinnEG-Bd,14759,ㄎㄢˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P4 代表字「看」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14759
YenRoundZuinnEG-Bd,14363,ㄈㄥ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P4 代表字「風」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14363
YenRoundZuinnEG-Bd,14312,ㄇㄥˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P4 代表字「夢」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14312
YenRoundZuinnEG-Bd,14863,ㄏㄨˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P5 代表字「虎」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14863
YenRoundZuinnEG-Bd,15329,ㄘㄤˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P5 代表字「藏」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15329
YenRoundZuinnEG-Bd,14664,ㄌㄨㄥˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P5 代表字「龍」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14664
DFPBiaoKai-W5-PoIn1-BFW,14465,ㄈㄥˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P8 代表字「縫」；直接放大 PDF 可見注音字形轉寫；群組/鍵=DFPBiaoKai-W5-PoIn1-BFW#14465
YenRoundZuinnEG-Bd,14939,ㄑㄧㄤ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P17 代表字「腔」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14939
YenRoundZuinnEG-Md,15300,ㄗㄨㄥˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P19 代表字「總」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15300
YenRoundZuinnEG-Md,14736,ㄍㄨㄥˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P19 代表字「共」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14736
YenRoundZuinnEG-Md,14469,ㄊㄥˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P19 代表字「疼」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14469
YenRoundZuinnEG-Bd,14692,ㄍㄠˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P19 代表字「告」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14692
YenRoundZuinnEG-Bd,14617,ㄌㄥˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P23 代表字「冷」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14617
YenRoundZuinnEG-Bd,15358,ㄙ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P23 代表字「思」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15358
YenRoundZuinnEG-Bd,15306,ㄗˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P24 代表字「仔」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15306
YenRoundZuinnEG-Bd,15054,ㄓㄤˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P30 代表字「障」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15054
LinGothicZuinnEG-Bd,15472,ㄧㄣ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P37 代表字「音」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15472
LinGothicZuinnEG-Bd,15334,ㄘㄨ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P37 代表字「粗」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15334
LinGothicZuinn1EG-Bd,14177,ㄅㄤˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P37 代表字「膀」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14177
LinGothicZuinnEG-Bd,14805,ㄏㄟ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P37 代表字「黑」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14805
LinGothicZuinnEG-Bd,14658,ㄌㄨㄢˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P41 代表字「卵」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14658
LinGothicZuinnEG-Bd,15460,ㄧㄠ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P42 代表字「腰」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15460
LinGothicZuinnEG-Bd,14484,ㄊㄧㄥˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P42 代表字「挺」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14484
YenRoundZuinnEG-Bd,14990,ㄒㄧㄣˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P42 代表字「信」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14990
LinGothicZuinnEG-Bd,15028,ㄓㄜ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P43 代表字「遮」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15028
DFPBiaoKai-W5-PoIn1-BFW,15071,ㄒㄧㄥˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P54 代表字「興」；直接放大 PDF 可見注音字形轉寫；群組/鍵=DFPBiaoKai-W5-PoIn1-BFW#15071
YenRoundZuinnEG-Bd,15051,ㄓㄣˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P61 代表字「震」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15051
YenRoundZuinnEG-Bd,14329,ㄇㄧㄥˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P61 代表字「命」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14329
LinGothicZuinnEG-Md,15522,ㄩㄝ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P72 代表字「約」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15522
LinGothicZuinnEG-Md,14179,ㄅㄥ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P73 代表字「繃」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14179
LinGothicZuinnEG-Md,15172,ㄕㄠˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P73 代表字「哨」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15172
LinGothicZuinn1EG-Md,14455,˙ㄊㄡ,v2.9 使用者原頁人工覆核修正,P73 罐頭／頭；使用者確認課文注音正確，v2.8 實際注音辨識錯誤。
LinGothicZuinn1EG-Md,14162,ㄅㄟ,v2.9 使用者原頁人工覆核修正,P73 背包／背；使用者確認課文注音正確，v2.8 實際注音辨識錯誤。
LinGothicZuinn1EG-Md,14706,ㄍㄥ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P73 代表字「更」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14706
YenRoundZuinnEG-Bd,14637,ㄌㄧㄣˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P78 代表字「臨」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14637
LinGothicZuinnEG-Bd,14506,ㄊㄨㄥ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P82 代表字「通」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14506
LinGothicZuinnEG-Md,14899,ㄐㄩ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P82 代表字「居」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14899
LinGothicZuinn1EG-Md,14857,ㄏㄨㄤˋ,v2.9 使用者原頁人工覆核修正,P83 搖晃／晃；使用者確認課文注音正確，v2.8 實際注音辨識錯誤。
LinGothicZuinnEG-Md,14374,ㄉㄚ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P83 代表字「搭」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14374
ZhuYinNREG-Md,14980,ㄒㄧㄡ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P84 代表字「休」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14980
ZhuYinNREG-Md,14984,ㄒㄧㄢˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P84 代表字「閒」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14984
YenRoundZuinnEG-Bd,14246,ㄆㄧ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P98 代表字「劈」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14246
YenRoundZuinnEG-Bd,14396,ㄉㄤˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P100 代表字「擋」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14396
YenRoundZuinnEG-Bd,15228,ㄖㄡˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P112 代表字「肉」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15228
YenRoundZuinn1EG-Bd,15443,ㄦ,v2.9 使用者原頁人工覆核修正,P136 球兒／兒（群組鍵 ZUINN_GRID_A#15443）；使用者確認課文注音正確，v2.8 實際注音辨識錯誤。
LinGothicZuinnEG-Md,14760,ㄎㄣˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P126 代表字「肯」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14760
YenRoundZuinnEG-Bd,14661,ㄌㄨㄣˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P132 代表字「輪」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14661
YenRoundZuinnEG-Md,14802,ㄏㄞˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P135 代表字「還」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14802
LinGothicZuinnEG-Md,14466,ㄊㄤˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P145 代表字「趟」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14466
LinGothicZuinnEG-Md,15225,ㄖㄠˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P145 代表字「繞」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15225
LinGothicZuinn3EG-Md,14269,ㄕㄣˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P145 代表字「什」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14269
YenRoundZuinnEG-Bd,15144,ㄔㄨㄤˇ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P147 代表字「闖」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15144
YenRoundZuinnEG-Bd,15043,ㄓㄡˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P148 代表字「軸」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#15043
YenRoundZuinnEG-Bd,14497,ㄊㄨㄟˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P158 代表字「退」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14497
YenRoundZuinnEG-Bd,14223,ㄆㄠ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P164 代表字「拋」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14223
YenRoundZuinnEG-Bd,14394,ㄊㄢˊ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P166 代表字「彈」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14394
DFPBiaoKai-W5-PoIn2-BFW,15476,˙ㄌㄨㄛ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P171 代表字「囉」；直接放大 PDF 可見注音字形轉寫；群組/鍵=DFPBiaoKai-W5-PoIn2-BFW#15476
StdKaiZuinnEG-Md,14525,ㄋㄞˋ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P173 代表字「耐」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14525
YenRoundZuinnEG-Bd,14250,ㄆㄧㄠ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P184 代表字「漂」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14250
YenRoundZuinnEG-Bd,14954,ㄑㄩㄢ,v2.8 四下未解碼目標：PDF 原頁注音字形直接轉寫,四下 P188 代表字「圈」；直接放大 PDF 可見注音字形轉寫；群組/鍵=ZUINN_GRID_A#14954
